,id_usuario,resgate,Ultima_compra,ultimas_compras,numero_ultimas_compras_x,data_impacto,IPT_x,ipt_campanha_x,delta,ipt_impacto_x,delta_resgate_x,IPT_y,ipt_impacto_y,delta_resgate_y,ipt_campanha_y,numero_ultimas_compras_y,delta_ipt,result_rel
467,4039834,2019-05-29T00:49:16.000-03:00,2019-05-24T19:28:59.000-03:00,"01/04/2019,30/04/2019,04/04/2019,06/05/2019,06/04/2019,08/05/2019,17/04/2019,11/05/2019,22/04/2019,24/05/2019,24/04/2019",11,2019-05-27 00:00:00-03:00,5.3,4,-1.2999999999999998,2,2,5.3,2,2,4,11,0.37735849056603776,0.7547169811320755
468,3837629,2019-05-28T15:52:22.000-03:00,2019-05-24T15:46:48.000-03:00,"29/03/2019,15/05/2019,10/04/2019,18/05/2019,12/04/2019,20/05/2019,17/04/2019,24/05/2019,25/04/2019,14/05/2019",10,2019-05-27 00:00:00-03:00,6.222222222222222,4,-2.2222222222222223,2,1,6.222222222222222,2,1,4,10,0.3214285714285714,0.6428571428571428
469,130756,2019-05-30T15:26:46.000-03:00,2019-05-24T00:20:50.000-03:00,"02/04/2019,24/05/2019,16/04/2019,18/04/2019,29/04/2019,02/05/2019,10/05/2019",7,2019-05-27 00:00:00-03:00,8.666666666666666,6,-2.666666666666666,2,3,8.666666666666666,2,3,6,7,0.23076923076923084,0.6923076923076924
470,7232376,2019-05-30T15:38:47.000-03:00,2019-05-24T15:33:30.000-03:00,"09/04/2019,16/04/2019,17/04/2019,07/05/2019,17/05/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,9.0,6,-3.0,2,3,9.0,2,3,6,6,0.2222222222222222,0.6666666666666666
471,4236863,2019-05-28T15:53:14.000-03:00,2019-05-27T15:54:50.000-03:00,"22/04/2019,27/05/2019,14/05/2019,24/04/2019,15/05/2019,26/04/2019,17/05/2019,29/04/2019,18/05/2019,10/05/2019,24/05/2019,13/05/2019",12,2019-05-27 00:00:00-03:00,3.2,0,-3.2,2,0,3.2,2,0,0,12,0.625,0.0
472,4236863,2019-05-28T15:53:14.000-03:00,2019-05-27T15:54:50.000-03:00,"22/04/2019,27/05/2019,14/05/2019,24/04/2019,15/05/2019,26/04/2019,17/05/2019,29/04/2019,18/05/2019,10/05/2019,24/05/2019,13/05/2019",12,2019-05-27 00:00:00-03:00,3.2,0,-3.2,2,0,3.2,2,0,2,11,0.625,0.625
473,4236863,2019-05-27T15:55:27.000-03:00,2019-05-24T16:09:47.000-03:00,"22/04/2019,14/05/2019,24/04/2019,15/05/2019,26/04/2019,17/05/2019,29/04/2019,18/05/2019,10/05/2019,24/05/2019,13/05/2019",11,2019-05-27 00:00:00-03:00,3.2,2,-1.2000000000000002,2,0,3.2,2,0,0,12,0.625,0.0
474,4236863,2019-05-27T15:55:27.000-03:00,2019-05-24T16:09:47.000-03:00,"22/04/2019,14/05/2019,24/04/2019,15/05/2019,26/04/2019,17/05/2019,29/04/2019,18/05/2019,10/05/2019,24/05/2019,13/05/2019",11,2019-05-27 00:00:00-03:00,3.2,2,-1.2000000000000002,2,0,3.2,2,0,2,11,0.625,0.625
475,9528554,2019-05-28T16:15:23.000-03:00,2019-05-24T16:40:38.000-03:00,"26/04/2019,24/05/2019,02/05/2019,09/05/2019,13/05/2019,17/05/2019,22/05/2019",7,2019-05-27 00:00:00-03:00,4.666666666666667,3,-1.666666666666667,2,1,4.666666666666667,2,1,3,7,0.4285714285714285,0.6428571428571428
476,4667879,2019-05-29T17:20:34.000-03:00,2019-05-24T22:59:43.000-03:00,"05/04/2019,09/04/2019,19/04/2019,06/05/2019,22/05/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,9.8,4,-5.800000000000001,2,0,9.8,2,0,4,6,0.20408163265306123,0.4081632653061224
477,4667879,2019-05-29T17:20:34.000-03:00,2019-05-24T22:59:43.000-03:00,"05/04/2019,09/04/2019,19/04/2019,06/05/2019,22/05/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,9.8,4,-5.800000000000001,2,0,9.8,2,0,2,6,0.20408163265306123,0.2040816326530612
478,4667879,2019-05-27T17:38:04.000-03:00,2019-05-24T22:59:43.000-03:00,"05/04/2019,09/04/2019,19/04/2019,06/05/2019,22/05/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,9.8,2,-7.800000000000001,2,0,9.8,2,0,4,6,0.20408163265306123,0.4081632653061224
479,4667879,2019-05-27T17:38:04.000-03:00,2019-05-24T22:59:43.000-03:00,"05/04/2019,09/04/2019,19/04/2019,06/05/2019,22/05/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,9.8,2,-7.800000000000001,2,0,9.8,2,0,2,6,0.20408163265306123,0.2040816326530612
480,4963764,2019-05-28T15:03:36.000-03:00,2019-05-24T14:20:14.000-03:00,"27/04/2019,04/05/2019,24/05/2019",3,2019-05-27 00:00:00-03:00,13.5,4,-9.5,2,1,13.5,2,1,4,3,0.14814814814814814,0.2962962962962963
481,5216977,2019-05-27T23:24:27.000-03:00,2019-05-24T17:56:03.000-03:00,"04/04/2019,07/04/2019,08/04/2019,23/05/2019,24/05/2019",5,2019-05-27 00:00:00-03:00,12.5,3,-9.5,2,0,12.5,2,0,3,5,0.16000000000000003,0.24
482,6748750,2019-05-28T16:08:56.000-03:00,2019-05-24T15:37:51.000-03:00,"02/04/2019,16/05/2019,05/04/2019,21/05/2019,08/04/2019,23/05/2019,15/04/2019,24/05/2019,06/05/2019,15/05/2019",10,2019-05-27 00:00:00-03:00,5.777777777777778,4,-1.7777777777777777,2,1,5.777777777777778,2,1,4,10,0.34615384615384615,0.6923076923076923
483,3241755,2019-05-27T19:45:05.000-03:00,2019-05-24T23:26:34.000-03:00,"31/03/2019,04/04/2019,05/04/2019,24/05/2019",4,2019-05-27 00:00:00-03:00,18.0,2,-16.0,2,0,18.0,2,0,2,4,0.11111111111111116,0.1111111111111111
484,73738,2019-05-27T16:39:22.000-03:00,2019-05-24T16:23:29.000-03:00,"02/04/2019,29/04/2019,24/05/2019",3,2019-05-27 00:00:00-03:00,26.0,3,-23.0,2,0,26.0,2,0,3,3,0.07692307692307687,0.11538461538461539
485,6893434,2019-05-30T15:58:37.000-03:00,2019-05-24T15:59:50.000-03:00,"02/04/2019,18/04/2019,24/05/2019",3,2019-05-27 00:00:00-03:00,26.0,5,-21.0,2,3,26.0,2,3,5,3,0.07692307692307687,0.19230769230769232
486,5592322,2019-05-27T21:48:11.000-03:00,2019-05-24T22:50:51.000-03:00,"28/03/2019,28/04/2019,29/03/2019,02/05/2019,03/04/2019,08/05/2019,12/04/2019,24/05/2019,15/04/2019,18/04/2019",10,2019-05-27 00:00:00-03:00,6.333333333333333,2,-4.333333333333333,2,0,6.333333333333333,2,0,2,10,0.3157894736842105,0.31578947368421056
487,4735515,2019-05-27T15:36:09.000-03:00,2019-05-24T16:21:44.000-03:00,"28/03/2019,11/05/2019,08/04/2019,22/05/2019,11/04/2019,24/05/2019,23/04/2019,02/05/2019,07/05/2019",9,2019-05-27 00:00:00-03:00,7.125,2,-5.125,2,0,7.125,2,0,2,9,0.2807017543859649,0.2807017543859649
488,3367082,2019-05-28T16:23:23.000-03:00,2019-05-24T16:15:14.000-03:00,"29/03/2019,05/04/2019,11/04/2019,22/04/2019,06/05/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,11.2,4,-7.199999999999999,2,1,11.2,2,1,4,6,0.1785714285714286,0.35714285714285715
489,4856395,2019-05-30T16:00:30.000-03:00,2019-05-24T16:55:29.000-03:00,"03/04/2019,12/04/2019,04/05/2019,08/05/2019,24/05/2019",5,2019-05-27 00:00:00-03:00,12.75,5,-7.75,2,3,12.75,2,3,5,5,0.1568627450980392,0.39215686274509803
490,9510741,2019-05-27T16:08:38.000-03:00,2019-05-24T15:47:28.000-03:00,"15/05/2019,16/05/2019,20/05/2019,23/05/2019,24/05/2019",5,2019-05-27 00:00:00-03:00,2.25,3,0.75,2,0,2.25,2,0,3,5,0.8888888888888888,1.3333333333333333
491,6926606,2019-05-30T17:39:13.000-03:00,2019-05-24T17:10:41.000-03:00,"15/04/2019,22/04/2019,25/04/2019,26/04/2019,29/04/2019,24/05/2019",6,2019-05-27 00:00:00-03:00,7.8,6,-1.7999999999999998,2,3,7.8,2,3,6,6,0.2564102564102564,0.7692307692307693
492,3260021,2019-05-29T16:18:50.000-03:00,2019-05-24T16:05:01.000-03:00,"10/04/2019,16/05/2019,24/05/2019",3,2019-05-27 00:00:00-03:00,22.0,5,-17.0,2,2,22.0,2,2,5,3,0.09090909090909094,0.22727272727272727
493,9330039,2019-05-29T15:09:48.000-03:00,2019-05-24T16:04:40.000-03:00,"03/05/2019,17/05/2019,24/05/2019",3,2019-05-27 00:00:00-03:00,10.5,4,-6.5,2,2,10.5,2,2,4,3,0.19047619047619047,0.38095238095238093
494,5913964,2019-05-27T16:16:10.000-03:00,2019-05-24T15:45:00.000-03:00,"28/03/2019,22/05/2019,13/05/2019,16/04/2019,01/04/2019,23/05/2019,15/05/2019,17/04/2019,03/04/2019,24/05/2019,16/05/2019,26/04/2019,08/04/2019,20/05/2019,29/04/2019,12/04/2019,21/05/2019,30/04/2019,15/04/2019",19,2019-05-27 00:00:00-03:00,3.1666666666666665,3,-0.16666666666666652,2,0,3.1666666666666665,2,0,3,19,0.631578947368421,0.9473684210526316
495,9300929,2019-05-28T20:58:11.000-03:00,2019-05-24T16:04:53.000-03:00,"01/05/2019,02/05/2019,07/05/2019,11/05/2019,24/05/2019",5,2019-05-27 00:00:00-03:00,5.75,4,-1.75,2,1,5.75,2,1,4,5,0.34782608695652173,0.6956521739130435
496,7934414,2019-05-29T15:52:29.000-03:00,2019-05-24T16:10:49.000-03:00,"05/04/2019,24/05/2019,10/04/2019,11/04/2019,24/04/2019,26/04/2019,20/05/2019",7,2019-05-27 00:00:00-03:00,8.166666666666666,4,-4.166666666666666,2,2,8.166666666666666,2,2,4,7,0.24489795918367352,0.489795918367347
497,6518268,2019-05-29T15:07:40.000-03:00,2019-05-24T15:11:50.000-03:00,"07/05/2019,13/05/2019,17/05/2019,24/05/2019",4,2019-05-27 00:00:00-03:00,5.666666666666667,4,-1.666666666666667,2,2,5.666666666666667,2,2,4,4,0.3529411764705882,0.7058823529411764
498,9222091,2019-05-27T22:14:41.000-03:00,2019-05-24T22:58:08.000-03:00,"25/04/2019,06/05/2019,07/05/2019,08/05/2019,24/05/2019",5,2019-05-27 00:00:00-03:00,7.25,2,-5.25,2,0,7.25,2,0,2,5,0.27586206896551724,0.27586206896551724
499,67328,2019-05-27T15:51:55.000-03:00,2019-05-24T15:21:59.000-03:00,"28/03/2019,07/05/2019,26/04/2019,16/04/2019,16/05/2019,29/03/2019,08/05/2019,29/04/2019,17/04/2019,20/05/2019,02/04/2019,09/05/2019,02/05/2019,18/04/2019,22/05/2019,04/04/2019,13/05/2019,03/05/2019,24/04/2019,23/05/2019,10/04/2019,14/05/2019,06/05/2019,25/",27,2019-05-27 00:00:00-03:00,2.5454545454545454,3,0.4545454545454546,2,0,2.5454545454545454,2,0,3,27,0.7857142857142857,1.1785714285714286
500,67328,2019-05-27T15:51:55.000-03:00,2019-05-24T15:21:59.000-03:00,"28/03/2019,07/05/2019,26/04/2019,16/04/2019,16/05/2019,29/03/2019,08/05/2019,29/04/2019,17/04/2019,20/05/2019,02/04/2019,09/05/2019,02/05/2019,18/04/2019,22/05/2019,04/04/2019,13/05/2019,03/05/2019,24/04/2019,23/05/2019,10/04/2019,14/05/2019,06/05/2019,25/",27,2019-05-27 00:00:00-03:00,2.5454545454545454,3,0.4545454545454546,2,0,2.5454545454545454,2,0,0,27,0.7857142857142857,0.0
501,67328,2019-05-28T15:11:10.000-03:00,2019-05-27T15:52:31.000-03:00,"29/03/2019,08/05/2019,29/04/2019,17/04/2019,20/05/2019,02/04/2019,09/05/2019,02/05/2019,18/04/2019,22/05/2019,04/04/2019,13/05/2019,03/05/2019,24/04/2019,23/05/2019,10/04/2019,14/05/2019,06/05/2019,25/04/2019,24/05/2019,11/04/2019,15/05/2019,07/05/2019,26/",27,2019-05-27 00:00:00-03:00,2.5454545454545454,0,-2.5454545454545454,2,0,2.5454545454545454,2,0,3,27,0.7857142857142857,1.1785714285714286
502,67328,2019-05-28T15:11:10.000-03:00,2019-05-27T15:52:31.000-03:00,"29/03/2019,08/05/2019,29/04/2019,17/04/2019,20/05/2019,02/04/2019,09/05/2019,02/05/2019,18/04/2019,22/05/2019,04/04/2019,13/05/2019,03/05/2019,24/04/2019,23/05/2019,10/04/2019,14/05/2019,06/05/2019,25/04/2019,24/05/2019,11/04/2019,15/05/2019,07/05/2019,26/",27,2019-05-27 00:00:00-03:00,2.5454545454545454,0,-2.5454545454545454,2,0,2.5454545454545454,2,0,0,27,0.7857142857142857,0.0
503,7961666,2019-05-30T17:07:38.000-03:00,2019-05-24T15:12:43.000-03:00,"03/04/2019,12/05/2019,01/05/2019,18/04/2019,04/04/2019,13/05/2019,02/05/2019,19/04/2019,05/04/2019,14/05/2019,06/05/2019,25/04/2019,10/04/2019,22/05/2019,07/05/2019,28/04/2019,16/04/2019,24/05/2019,09/05/2019,29/04/2019,17/04/2019",21,2019-05-27 00:00:00-03:00,2.55,6,3.45,2,3,2.55,2,3,6,21,0.7843137254901962,2.3529411764705883
504,4379899,2019-05-28T00:43:07.000-03:00,2019-05-24T14:22:23.000-03:00,"02/04/2019,19/04/2019,06/04/2019,30/04/2019,08/04/2019,04/05/2019,09/04/2019,24/05/2019,10/04/2019,11/04/2019",10,2019-05-27 00:00:00-03:00,5.777777777777778,3,-2.7777777777777777,2,1,5.777777777777778,2,1,3,10,0.34615384615384615,0.5192307692307693
505,4723928,2019-05-30T16:12:35.000-03:00,2019-05-24T23:44:32.000-03:00,"11/05/2019,14/05/2019,24/05/2019",3,2019-05-27 00:00:00-03:00,6.5,5,-1.5,2,3,6.5,2,3,5,3,0.3076923076923077,0.7692307692307693
506,6626749,2019-05-27T19:22:17.000-03:00,2019-05-24T16:34:32.000-03:00,"31/03/2019,24/05/2019,06/04/2019,13/04/2019,17/04/2019,03/05/2019,05/05/2019",7,2019-05-27 00:00:00-03:00,9.0,3,-6.0,2,0,9.0,2,0,3,7,0.2222222222222222,0.3333333333333333
507,9229289,2019-05-30T16:49:14.000-03:00,2019-05-24T16:50:36.000-03:00,"26/04/2019,06/05/2019,08/05/2019,24/05/2019",4,2019-05-27 00:00:00-03:00,9.333333333333334,5,-4.333333333333334,2,3,9.333333333333334,2,3,5,4,0.2142857142857143,0.5357142857142857
